t	chcl3_dec	chcl3_irf	chcl3_fit	chcl3_res	etoh_dec	etoh_irf	etoh_fit	etoh_res	h2o_dec	h2o_irf	h2o_fit	h2o_res	iproh_dec	iproh_irf	iproh_fit	iproh_res
195.281	8	3.16889	8.20014	0.06437	7	3.19235	7.6449	0.25626	5	1.94021	4.94134	-0.0254	7	3	8.09602	0.42099
195.336	4	3.13422	8.24818	1.33599	5	3.10086	7.69331	1.04311	10	3.16889	5.03289	-2.24646	9	3	8.13972	-0.31297
195.391	8	2.04424	8.17592	0.05443	6	2.27622	7.68539	0.60869	3	3.13422	5.09285	0.92572	1	3	8.18276	2.69353
195.446	10	0.68882	8.01467	-0.63491	4	0.69026	7.57888	1.28327	3	2.04424	5.05515	0.90905	4	1	8.04709	1.44091
195.501	15	1.57549	8.03059	-2.2416	13	1.45872	7.54672	-1.94155	5	0.68882	4.92135	-0.03557	10	1	7.98001	-0.74593
195.556	12	2.01165	8.04525	-1.27936	9	2.02834	7.54465	-0.51454	2	1.57549	4.89855	1.2821	10	2	8.00297	-0.7431
195.61	14	2.37684	8.07598	-1.86302	12	2.27262	7.5523	-1.55111	8	2.01165	4.89649	-1.47213	6	2	7.99232	0.77162
195.665	7	3.47835	8.20859	0.37801	8	3.42987	7.63631	-0.12516	6	2.37684	4.9177	-0.48949	11	3	8.07086	-1.116
195.72	9	1.20977	8.02464	-0.31371	7	1.59991	7.57873	0.19534	2	3.47835	5.02822	1.36956	8	3	8.11494	0.04415
195.775	7	0.93259	7.93957	0.31514	8	0.64249	7.47912	-0.18416	7	1.20977	4.91132	-0.99075	6	0	7.8913	0.75153
195.83	9	1.18489	7.89944	-0.37873	7	1.45415	7.44887	0.15981	4	0.93259	4.82093	0.38002	4	2	7.94887	1.65886
195.885	9	0.20284	7.7363	-0.46665	8	0.06893	7.31379	-0.24095	7	1.18489	4.76143	-1.07537	3	0	7.76101	1.92592
195.94	5	1.37874	7.7617	1.01219	7	1.31813	7.28405	0.10043	3	0.20284	4.61141	0.80571	3	1	7.73155	1.93165
195.995	8	3.38028	7.94401	-0.02068	6	3.09995	7.36168	0.48143	1	1.37874	4.59068	1.77091	6	2	7.7583	0.7315
196.049	8	2.56482	7.9206	-0.02827	8	2.95088	7.40555	-0.20592	4	3.38028	4.72327	0.36676	4	4	7.92943	1.58953
196.104	4	1.25546	7.79724	1.32426	14	1.09639	7.32311	-2.29767	5	2.56482	4.73766	-0.13498	10	1	7.76438	-0.87316
196.159	8	1.66333	7.79452	-0.07071	7	1.79954	7.31349	0.10581	3	1.25546	4.65269	0.90521	10	2	7.79063	-0.83506
196.214	8	1.0912	7.70522	-0.1028	7	1.00143	7.2404	0.08013	3	1.66333	4.63387	0.89491	6	1	7.69421	0.63042
196.269	12	3.34686	7.90075	-1.41065	11	3.09075	7.32206	-1.19679	5	1.0912	4.55637	-0.24299	9	2	7.72153	-0.47943
196.324	12	3.14635	7.9447	-1.37752	8	3.39556	7.39726	-0.19613	3	3.34686	4.69305	0.88417	8	4	7.89322	-0.03973
196.379	11	1.81468	7.85076	-1.05629	11	1.7899	7.35707	-1.21431	3	3.14635	4.76057	0.89277	7	2	7.81774	0.30429
196.433	3	1.73716	7.82415	1.55161	9	1.83359	7.34058	-0.54976	3	1.81468	4.71228	0.86828	5	2	7.80993	1.03763
196.488	10	0.1181	7.62179	-0.77386	10	0.26708	7.21615	-0.92795	1	1.73716	4.68648	1.84324	5	1	7.71321	1.00192
196.543	10	1.16543	7.62988	-0.79004	8	0.89008	7.15611	-0.28483	7	0.1181	4.51963	-1.22331	5	0	7.5622	0.96083
196.598	6	1.09516	7.57139	0.54801	10	1.36459	7.1219	-0.94774	7	1.16543	4.48454	-1.24062	10	2	7.6248	-0.90495
196.653	15	0.32892	7.43229	-2.69437	8	0.17957	7.00087	-0.33304	3	1.09516	4.42232	0.68326	11	0	7.44189	-1.35564
196.708	6	0.71414	7.38114	0.48495	6	0.83712	6.94181	0.32199	4	0.32892	4.29555	0.13847	6	1	7.41729	0.5583
196.763	8	0	7.22958	-0.27051	9	0	6.81796	-0.7412	6	0.71414	4.22278	-0.83266	7	0	7.27081	0.10577
196.818	5	0.76292	7.20534	0.77971	12	0.61445	6.74882	-1.78374	3	0	4.08086	0.51923	6	0	7.15981	0.4455
196.872	8	0.10939	7.06591	-0.32358	9	0.30684	6.652	-0.82444	5	0.76292	4.02577	-0.48049	7	1	7.13952	0.05544
196.927	5	2.18467	7.19651	0.79329	5	1.65864	6.65351	0.5846	5	0.10939	3.89843	-0.52918	1	0	6.99728	2.47137
196.982	10	2.90194	7.28892	-0.96524	11	3.2906	6.75029	-1.40791	1	2.18467	3.97251	1.44661	6	4	7.24653	0.51367
197.037	9	0.70757	7.09516	-0.66883	8	0.65897	6.64425	-0.46351	5	2.90194	4.0644	-0.4886	7	1	7.09191	0.03824
197.092	9	0.51779	7.00602	-0.69074	5	0.65751	6.57268	0.56799	5	0.70757	3.94406	-0.50726	6	1	7.0394	0.43242
197.147	9	0.34629	6.90973	-0.74421	7	0.22298	6.47244	-0.19631	5	0.51779	3.85653	-0.58831	7	0	6.89869	-0.04215
197.202	8	1.34705	6.93606	-0.36374	16	1.28258	6.45208	-3.63776	3	0.34629	3.76041	0.37007	6	1	6.88239	0.35694
197.257	10	3.3643	7.13084	-0.98735	4	3.08862	6.54296	0.97678	1	1.34705	3.75945	1.30892	6	2	6.9221	0.36966
197.311	7	2.66191	7.13144	0.04277	4	3.03264	6.60597	1.02654	9	3.3643	3.91628	-2.50728	6	4	7.106	0.43948
197.366	4	0.75766	6.95908	0.96859	5	0.71601	6.50943	0.58953	0	2.66191	3.96386	1.92907	7	1	6.95352	-0.01815
197.421	11	0.68246	6.88755	-1.37082	2	0.75132	6.4458	1.79842	9	0.75766	3.85602	-2.35335	4	1	6.90313	1.13387
197.476	9	2.8875	7.06712	-0.62168	10	2.47072	6.50095	-1.53117	3	0.68246	3.78467	0.35899	7	1	6.85351	-0.0577
197.531	18	2.39253	7.06535	-3.47721	5	2.82979	6.55841	0.66789	2	2.8875	3.91243	0.82811	8	4	7.0717	-0.36887
197.586	8	2.54237	7.10802	-0.27748	6	2.09813	6.56018	0.23766	6	2.39253	3.94626	-0.90842	8	1	6.91975	-0.42553
197.641	6	2.35482	7.12076	0.33623	3	2.85794	6.62326	1.53722	10	2.54237	4.00272	-2.57026	7	4	7.13693	0.05441
197.695	14	0	6.88129	-2.10428	8	0	6.4794	-0.61511	3	2.35482	4.03773	0.45901	5	0	6.89497	0.74011
197.75	12	2.32539	7.03649	-1.45317	6	2.09438	6.51751	0.21956	6	0	3.86697	-0.9334	5	1	6.87872	0.74007
197.805	11	2.69307	7.10016	-1.19408	5	2.81181	6.57817	0.6384	7	2.32539	3.95675	-1.29114	7	3	7.00751	0.00293
197.86	11	1.52732	7.01233	-1.18451	5	1.61038	6.5463	0.63128	3	2.69307	4.02766	0.42348	6	2	6.97881	0.38557
197.915	14	0.19764	6.84286	-2.05659	7	0.34669	6.4431	-0.21751	6	1.52732	3.98544	-0.89109	6	1	6.89478	0.34947
197.97	11	1.05713	6.8462	-1.21036	5	0.79488	6.38816	0.5565	4	0.19764	3.85111	-0.06515	6	0	6.75627	0.28584
198.025	9	1.57385	6.85898	-0.64554	10	1.72979	6.39278	-1.35271	5	1.05713	3.82485	-0.50885	9	2	6.83117	-0.81331
198.08	14	1.50768	6.83526	-2.17125	5	1.35467	6.35987	0.48761	9	1.57385	3.82715	-2.23991	7	1	6.74939	-0.09398
198.134	13	1.39471	6.80301	-1.87797	8	1.56084	6.34635	-0.5767	3	1.50768	3.81268	0.34829	8	2	6.79114	-0.4464
198.189	11	2.05313	6.85096	-1.25735	5	1.77894	6.34548	0.46301	4	1.39471	3.79002	-0.08999	9	1	6.70998	-0.85876
198.244	5	2.39279	6.8992	0.58151	14	2.5794	6.39691	-2.56624	7	2.05313	3.82876	-1.3591	6	3	6.84134	0.31307
198.299	10	3.50071	7.05121	-0.9223	11	3.11146	6.47408	-1.60016	7	2.39279	3.88262	-1.3789	7	2	6.81518	-0.07281
198.354	11	4.47935	7.24798	-1.20678	9	4.71878	6.65382	-0.80738	4	3.50071	4.0259	0.01214	8	5	7.08972	-0.36171
198.409	14	2.08187	7.11973	-2.26562	9	2.19744	6.63727	-0.80777	6	4.47935	4.22837	-0.83005	4	3	7.08228	1.2823
198.464	9	2.56817	7.18185	-0.5987	8	2.43548	6.66882	-0.44649	4	2.08187	4.1918	0.09214	7	2	7.05243	0.02141
198.519	5	2.65441	7.22542	0.70768	3	2.77144	6.71998	1.30617	2	2.56817	4.24968	1.15745	2	3	7.14532	2.10057
198.573	9	1.67484	7.1543	-0.59026	9	1.69483	6.69211	-0.82754	4	2.65441	4.30327	0.1634	6	2	7.11451	0.45084
198.628	9	2.88446	7.27395	-0.55199	9	2.71668	6.74836	-0.84436	3	1.67484	4.26664	0.68249	3	2	7.11743	1.69672
198.683	11	1.41231	7.15995	-1.27219	8	1.79844	6.72783	-0.47338	2	2.88446	4.35883	1.31407	11	3	7.20932	-1.57702
198.738	11	0.59128	7.03857	-1.30447	7	0.34556	6.61924	-0.13852	2	1.41231	4.29245	1.19719	6	0	6.99951	0.40432
198.793	9	2.72255	7.20257	-0.57158	8	2.63532	6.68793	-0.4607	4	0.59128	4.18618	0.09579	8	2	7.07069	-0.36927
198.848	11	3.2685	7.30564	-1.14926	3	3.23315	6.76801	1.37082	4	2.72255	4.28916	0.14072	6	3	7.16329	0.45434
198.903	8	1.85102	7.21857	-0.24052	10	2.10681	6.76191	-1.21428	4	3.2685	4.39274	0.19637	3	3	7.22123	1.64867
198.957	10	1.59124	7.18322	-0.88101	11	1.37218	6.71947	-1.63088	8	1.85102	4.35616	-1.84777	10	1	7.10025	-1.18382
199.012	11	4.26412	7.4609	-1.08931	8	4.04591	6.87066	-0.43028	3	1.59124	4.32738	0.62963	4	3	7.22566	1.31687
199.067	13	4.97728	7.66425	-1.64231	4	5.05219	7.05518	1.16403	8	4.26412	4.54174	-1.66129	8	5	7.46068	-0.22881
199.122	11	2.32678	7.52914	-1.09758	5	2.63333	7.05788	0.7717	1	4.97728	4.75681	1.69908	3	4	7.53659	1.81868
199.177	8	4.34062	7.76894	-0.07038	6	3.78248	7.1697	0.45685	1	2.32678	4.71561	1.69988	6	2	7.46656	0.54571
199.232	14	3.93575	7.84725	-1.92441	7	4.55674	7.31857	0.13253	7	4.34062	4.90966	-1.00417	6	6	7.82018	0.69349
199.287	9	0.4164	7.55471	-0.4622	8	0.36655	7.16735	-0.36055	3	3.93575	5.01978	0.93498	4	1	7.59029	1.3258
199.342	6	1.02824	7.53183	0.49269	5	1.05985	7.11854	0.91735	9	0.4164	4.82324	-1.9569	12	1	7.53018	-1.67618
199.396	15	1.59302	7.538	-2.41395	5	1.45126	7.08878	0.87746	3	1.02824	4.76061	0.80547	12	1	7.47099	-1.69838
199.451	5	1.46959	7.49869	0.80366	4	1.61675	7.06599	1.28797	4	1.59302	4.73708	0.32963	7	2	7.50172	0.18253
199.506	7	1.5286	7.47347	0.15498	4	1.37774	7.02508	1.3099	6	1.46959	4.69148	-0.5918	8	1	7.40971	-0.2087
199.561	12	1.416	7.43278	-1.44428	4	1.57628	7.00147	1.32763	7	1.5286	4.65506	-1.06054	6	2	7.44137	0.49601
199.616	10	1.93239	7.45656	-0.78285	8	1.67712	6.9827	-0.44998	3	1.416	4.60853	0.77271	3	1	7.35028	1.58265
199.671	9	2.85445	7.55387	-0.45479	6	2.97123	7.05192	0.46529	3	1.93239	4.61151	0.76441	10	3	7.47187	-0.94073
199.726	11	1.2748	7.422	-1.1191	4	1.38995	6.99518	1.27075	6	2.85445	4.68527	-0.64842	10	2	7.43609	-0.9397
199.781	15	1.29035	7.38228	-2.40893	6	1.19234	6.94552	0.38601	3	1.2748	4.59752	0.79876	8	1	7.34508	-0.24185
199.835	11	2.83327	7.51429	-1.12112	5	2.69132	7.00216	0.83295	4	1.29035	4.54691	0.27733	4	2	7.37773	1.20259
199.89	11	2.01138	7.46631	-1.13655	5	2.26014	7.00954	0.87016	4	2.83327	4.63419	0.3171	9	3	7.46565	-0.54248
199.945	6	1.12123	7.36584	0.44185	8	1.01213	6.93639	-0.47046	1	2.01138	4.61369	1.73596	9	1	7.34093	-0.60357
200	5	2.87871	7.51263	0.82739	8	2.73933	6.99873	-0.41655	5	1.12123	4.53216	-0.22192	7	2	7.37365	0.14012
200.055	9	1.98891	7.45963	-0.49831	2	2.23854	7.00408	2.12305	6	2.87871	4.62746	-0.64306	11	3	7.46163	-1.33738
200.11	10	1.16563	7.36546	-0.87818	4	1.05051	6.93394	1.2325	4	1.98891	4.60422	0.28309	4	1	7.33698	1.18808
200.165	8	2.71368	7.49138	-0.17503	4	2.5983	6.98614	1.25443	6	1.16563	4.52738	-0.68169	6	2	7.36975	0.48768
200.219	8	2.70978	7.5283	-0.15921	10	2.80925	7.03268	-1.29848	7	2.71368	4.60727	-1.08215	6	3	7.45779	0.52649
200.274	18	1.20319	7.39693	-3.33451	4	1.33963	6.97482	1.34541	4	2.70978	4.65196	0.29827	7	2	7.42222	0.15032
200.329	6	1.72744	7.41032	0.44598	6	1.56023	6.9514	0.41197	4	1.20319	4.5619	0.26011	12	1	7.33142	-1.7372
200.384	6	0.76203	7.28655	0.42365	5	1.05946	6.89119	0.74498	5	1.72744	4.55259	-0.20235	9	2	7.36428	-0.59508
200.439	9	1.47442	7.2981	-0.55708	4	1.07395	6.83922	1.1089	3	0.76203	4.44702	0.65444	7	0	7.18535	0.06646
200.494	17	2.46529	7.38006	-3.04209	5	2.66876	6.89752	0.74111	4	1.47442	4.42799	0.20301	9	3	7.34271	-0.58191
200.549	8	3.66441	7.53899	-0.1556	6	3.24301	6.97444	0.3774	5	2.46529	4.48239	-0.24552	5	2	7.30889	0.79982
200.604	3	3.66269	7.62818	1.56213	14	4.0666	7.09954	-2.60813	6	3.66441	4.62063	-0.67129	7	5	7.5759	0.2065
200.658	9	2.41972	7.57757	-0.4656	5	2.22433	7.0857	0.73741	6	3.66269	4.72942	-0.61037	8	2	7.47201	-0.19208
200.713	14	1.61985	7.50814	-2.16395	10	2.00085	7.07972	-0.99197	3	2.41972	4.72484	0.82859	9	3	7.55849	-0.53639
200.768	7	0.10088	7.31521	0.11068	5	0	6.9391	0.64637	4	1.61985	4.67559	0.33779	9	0	7.34334	-0.60718
200.823	6	1.35164	7.34966	0.48744	9	1.34211	6.91799	-0.694	2	0.10088	4.51	1.255	7	1	7.32026	0.11483
200.878	11	0.36757	7.20386	-1.35156	14	0.45132	6.81926	-2.52133	6	1.35164	4.49206	-0.74371	7	1	7.26427	0.09544
200.933	6	3.80307	7.49834	0.53346	10	3.17263	6.92029	-1.03948	3	0.36757	4.36124	0.70035	4	1	7.20914	1.1507
200.988	9	5.04516	7.73451	-0.47456	8	5.42618	7.1406	-0.29192	1	3.80307	4.55938	1.85883	11	6	7.59994	-1.22796
201.043	4	2.26788	7.58796	1.3351	6	2.32654	7.11615	0.37205	5	5.04516	4.7896	-0.11158	8	3	7.55145	-0.16691
201.097	5	1.02989	7.46111	0.88248	6	1.26389	7.05774	0.3593	7	2.26788	4.74078	-1.09948	6	2	7.51445	0.56792
201.152	9	0	7.29067	-0.641	11	0	6.92668	-1.48189	3	1.02989	4.64196	0.82098	9	0	7.33322	-0.63504
201.207	7	3.13433	7.52986	0.20027	9	2.72039	7.0005	-0.74402	2	0	4.48081	1.19174	8	1	7.31029	-0.26278
201.262	8	1.9725	7.46046	-0.20557	8	2.50452	7.02434	-0.36029	3	3.13433	4.62381	0.76079	5	4	7.52151	0.94557
201.317	11	1.10069	7.35996	-1.32426	6	0.66153	6.92381	0.33608	8	1.9725	4.59386	-1.6799	6	0	7.27367	0.48527
201.372	5	6.49975	7.91165	1.06714	4	6.11335	7.22263	1.14737	4	1.10069	4.51192	0.26338	5	4	7.5187	0.95963
201.427	5	4.7753	7.96052	1.11897	7	5.35707	7.39655	0.14534	6	6.49975	4.92911	-0.53545	4	7	7.89404	1.49574
201.482	8	0.90631	7.67389	-0.12526	9	0.9956	7.27731	-0.64601	3	4.7753	5.06776	0.98083	13	2	7.71879	-1.99611
201.536	10	1.27964	7.6498	-0.88133	8	1.24688	7.2317	-0.29511	1	0.90631	4.89559	1.87138	6	1	7.62346	0.5995
201.591	4	0	7.46252	1.37587	9	0.17236	7.10986	-0.73823	4	1.27964	4.84279	0.42737	6	1	7.56285	0.55255
201.646	5	2.30567	7.60675	0.97753	7	1.76768	7.11306	0.04308	5	0	4.67037	-0.17214	8	0	7.41414	-0.19064
201.701	5	2.54864	7.6468	0.95591	6	2.98891	7.18024	0.43917	6	2.30567	4.73425	-0.67127	10	4	7.65703	-0.75358
201.756	11	2.37476	7.65326	-1.21756	5	1.94869	7.15959	0.80359	2	2.54864	4.7694	1.44627	8	1	7.49614	-0.16693
201.811	4	2.95231	7.73374	1.34847	4	3.32834	7.24707	1.19906	4	2.37476	4.78299	0.39705	12	4	7.70452	-1.42307
201.866	12	0.44206	7.50083	-1.57976	7	0.43726	7.11721	0.04328	2	2.95231	4.851	1.48889	18	1	7.54291	-3.46438
201.92	10	1.83131	7.56685	-0.84287	10	1.68794	7.11151	-1.11871	5	0.44206	4.68243	-0.16104	6	1	7.48352	0.4856
201.975	7	1.11676	7.47443	0.15913	9	1.30794	7.06417	-0.75607	4	1.83131	4.69465	0.36277	8	2	7.51406	-0.16198
202.03	11	2.95164	7.62797	-1.1604	9	2.50429	7.10458	-0.72216	3	1.11676	4.61407	0.80703	6	1	7.42186	0.46541
202.085	8	1.70169	7.53712	-0.15335	9	2.2909	7.11473	-0.71829	2	2.95164	4.71346	1.33827	6	4	7.63138	0.55063
202.14	7	2.49162	7.60568	0.20843	1	1.79612	7.09337	2.21679	7	1.70169	4.66065	-1.15376	10	0	7.38186	-0.94556
202.195	10	3.20684	7.70871	-0.76852	5	3.82863	7.21823	0.81913	4	2.49162	4.70563	0.36304	7	5	7.71426	0.26578
202.25	7	0	7.41265	0.13928	8	0	7.05254	-0.36393	5	3.20684	4.79606	-0.10342	11	0	7.43023	-1.32833
202.305	10	1.54512	7.47285	-0.82721	4	1.225	7.02153	1.18011	5	0	4.58464	-0.20486	7	0	7.31679	0.11359
202.359	6	3.88431	7.70639	0.55855	13	3.76634	7.15041	-2.43358	2	1.54512	4.58371	1.24117	8	3	7.47215	-0.18408
202.414	14	3.31577	7.74208	-2.01276	8	3.51012	7.22786	-0.29905	2	3.88431	4.75768	1.37884	2	4	7.61439	2.01314
202.469	6	0.60263	7.5066	0.46868	4	0.80918	7.1216	1.17985	5	3.31577	4.827	-0.08419	8	2	7.54317	-0.1604
202.524	16	4.14873	7.82188	-2.53053	7	3.45317	7.23251	0.09081	5	0.60263	4.66576	-0.16485	11	1	7.45053	-1.27273
202.579	8	3.17746	7.82559	-0.05368	2	3.97013	7.34414	2.0199	4	4.14873	4.88045	0.44022	10	6	7.83764	-0.78095
202.634	10	0.89143	7.62879	-0.70435	9	0.46632	7.20668	-0.72543	4	3.17746	4.92828	0.45176	6	0	7.51847	0.56073
202.689	16	2.8818	7.78482	-2.55562	8	3.05261	7.29295	-0.29136	6	0.89143	4.79248	-0.58007	10	3	7.67075	-0.85369
202.744	8	2.319	7.76433	-0.07412	4	2.1784	7.28545	1.34128	4	2.8818	4.88505	0.4097	8	2	7.63192	-0.14256
202.798	11	2.85902	7.83585	-1.0062	8	2.95929	7.34265	-0.27088	4	2.319	4.88325	0.395	6	3	7.71596	0.67595
202.853	13	1.01057	7.67	-1.70454	5	1.16982	7.26618	0.89269	4	2.85902	4.94114	0.43057	5	2	7.67644	1.10291
202.908	5	2.5987	7.78718	0.89645	6	2.21744	7.28529	0.51072	3	1.01057	4.82219	0.84351	3	1	7.58177	1.88806
202.963	4	3.46963	7.91076	1.25783	5	3.70442	7.39322	0.93471	8	2.5987	4.88628	-1.44137	1	4	7.78884	2.88026
203.018	14	1.02277	7.71096	-1.99991	6	1.14889	7.30519	0.5055	8	3.46963	4.99232	-1.42667	9	2	7.71496	-0.53983
203.073	7	1.8143	7.73939	0.23919	7	1.64404	7.28451	0.11208	2	1.02277	4.86011	1.37395	5	1	7.61969	1.10049
203.128	9	0.62688	7.59072	-0.44565	8	0.94069	7.20966	-0.30112	3	1.8143	4.85331	0.92666	6	2	7.64815	0.69925
203.182	16	2.08784	7.67362	-2.56281	10	1.55135	7.18677	-1.03885	6	0.62688	4.72491	-0.59741	7	0	7.46489	0.18637
203.237	10	2.8717	7.76087	-0.65555	5	3.27163	7.27488	0.82761	2	2.08784	4.75471	1.39689	9	4	7.707	-0.50078
203.292	8	1.05036	7.59988	-0.11944	6	0.90611	7.17749	0.42526	3	2.8717	4.82243	1.01525	6	1	7.54535	0.60874
203.347	17	2.30188	7.6828	-2.75415	9	2.30394	7.20729	-0.64281	1	1.05036	4.71031	2.06696	4	2	7.57494	1.39625
203.402	10	1.61713	7.61807	-0.72183	10	1.66214	7.17505	-1.05118	8	2.30188	4.75063	-1.77975	9	2	7.57083	-0.54017
203.457	14	3.60458	7.81421	-1.90395	7	3.23952	7.25976	0.10232	2	1.61713	4.70284	1.6217	5	2	7.56678	0.98593
203.512	10	4.83953	8.03379	-0.59892	7	4.9718	7.44246	0.17281	2	3.60458	4.84693	1.64368	7	5	7.82985	0.31876
203.567	9	3.54006	8.03605	-0.29827	8	3.61265	7.50714	-0.18628	2	4.83953	5.05444	1.70159	6	4	7.90013	0.71818
203.621	4	1.87149	7.92502	1.24815	3	2.11429	7.48474	1.69507	4	3.54006	5.11469	0.63197	10	3	7.91357	-0.75905
203.676	13	1.22047	7.83651	-1.66075	3	1.10366	7.41195	1.69468	1	1.87149	5.05253	2.43152	5	1	7.78201	1.0515
203.731	12	2.62163	7.94197	-1.3283	6	2.51908	7.45024	0.56168	4	1.22047	4.96953	0.54011	9	2	7.808	-0.43366
203.786	5	3.16802	8.02831	1.00944	10	3.15601	7.51402	-0.95489	5	2.62163	5.02683	0.01423	8	3	7.88935	-0.04086
203.841	12	2.45631	8.00342	-1.35757	9	2.57689	7.529	-0.57945	0	3.16802	5.10144	2.62467	9	3	7.9362	-0.3842
203.896	8	2.00676	7.96864	-0.01039	8	1.98442	7.51025	-0.18511	5	2.45631	5.09929	0.04964	4	2	7.89332	1.4377
203.951	11	1.51666	7.90491	-1.07217	6	1.63742	7.47535	0.54898	6	2.00676	5.07229	-0.44566	10	2	7.88435	-0.79337
204.006	7	0.92511	7.80364	0.28612	8	0.91326	7.39557	-0.22491	5	1.51666	5.01211	0.00582	5	1	7.7865	1.06166
204.06	6	0.91486	7.73587	0.59346	5	0.93414	7.32757	0.89404	4	0.92511	4.9116	0.43792	9	1	7.72339	-0.4986
204.115	8	1.54331	7.73976	-0.08956	8	1.41749	7.29364	-0.27825	6	0.91486	4.8256	-0.55023	7	1	7.66125	0.26749
204.17	6	1.91189	7.74949	0.5868	5	1.94792	7.29069	0.8658	4	1.54331	4.79808	0.36512	3	2	7.68908	1.87981
204.225	8	2.80914	7.83847	-0.05596	6	2.63885	7.32866	0.4944	4	1.91189	4.79088	0.38489	7	2	7.68322	0.28701
204.28	11	1.47654	7.72732	-1.10462	6	1.85669	7.30362	0.48139	5	2.80914	4.85566	-0.07024	5	3	7.76648	1.15092
204.335	11	0.28471	7.55959	-1.15395	6	0.12638	7.16983	0.42875	2	1.47654	4.78162	1.35371	5	0	7.54815	1.08109
204.39	12	0.77142	7.51537	-1.49488	13	0.84644	7.10931	-2.20901	7	0.28471	4.63213	-1.15236	5	1	7.52194	1.06997
204.444	6	3.02585	7.69589	0.56184	8	2.53965	7.15717	-0.30439	1	0.77142	4.55525	1.70789	5	1	7.46287	1.03461
204.499	11	4.99254	7.96671	-0.98126	9	5.12814	7.36103	-0.58353	5	3.02585	4.67023	-0.15642	6	5	7.76078	0.77051
204.554	7	3.37898	7.94347	0.30521	6	3.46779	7.41513	0.50032	4	4.99254	4.90875	0.44226	7	4	7.83211	0.36413
204.609	9	2.61655	7.92591	-0.35369	5	2.66471	7.43388	0.85459	6	3.37898	4.9559	-0.48918	7	3	7.84659	0.35918
204.664	7	4.52983	8.16459	0.39559	10	4.21736	7.56905	-0.9116	5	2.61655	4.9679	-0.01583	4	3	7.8941	1.68619
204.719	12	2.63912	8.08178	-1.31421	8	3.24984	7.61615	-0.14069	5	4.52983	5.16505	0.0814	3	5	8.11891	2.19382
204.774	11	0	7.81187	-1.08996	7	0	7.45118	0.17053	3	2.63912	5.14864	1.04567	5	0	7.8287	1.20012
204.829	8	1.94328	7.91041	-0.02915	7	1.81292	7.45407	0.17162	5	0	4.93852	-0.03032	8	1	7.79821	-0.08477
204.883	7	1.14699	7.80991	0.26832	4	1.32623	7.40083	1.22824	3	1.94328	4.96223	0.94262	3	2	7.82394	1.96937
204.938	8	2.72354	7.93125	-0.02199	11	2.31258	7.42233	-1.33126	1	1.14699	4.87393	1.83757	6	1	7.72701	0.66887
204.993	8	2.70884	7.96086	-0.01274	5	3.10344	7.48553	0.91784	6	2.72354	4.94467	-0.50059	7	4	7.93187	0.36091
205.048	15	1.19111	7.82166	-2.39278	6	1.03364	7.39557	0.51535	3	2.70884	4.97893	0.92717	8	1	7.76678	-0.09109
205.103	6	1.77671	7.8348	0.60058	11	1.89799	7.39231	-1.31249	8	1.19111	4.87799	-1.51937	10	2	7.793	-0.88477
205.158	13	0.57705	7.68123	-1.72061	6	0.60639	7.28955	0.44972	6	1.77671	4.86379	-0.55295	10	1	7.69654	-0.8638
205.213	9	2.2901	7.78811	-0.38538	9	2.02043	7.30177	-0.62711	5	0.57705	4.73144	-0.1307	3	1	7.63481	1.65015
205.268	7	2.03664	7.76921	0.2503	7	2.3067	7.31583	0.11406	4	2.2901	4.78001	0.40131	4	3	7.75205	1.31743
205.322	11	1.43493	7.69771	-1.12899	9	1.26993	7.25482	-0.64445	2	2.03664	4.76875	1.44593	5	1	7.62297	0.96134
205.377	9	1.32389	7.6486	-0.45905	10	1.50564	7.22395	-1.08423	3	1.43493	4.70982	0.89292	11	2	7.65138	-1.25573
205.432	11	2.51953	7.73974	-1.10746	3	2.13152	7.23365	1.66772	1	1.32389	4.65544	1.90899	13	1	7.55708	-2.07375
205.487	4	3.47299	7.86885	1.31418	8	3.71228	7.34404	-0.26297	2	2.51953	4.71097	1.41576	9	4	7.76453	-0.45623
205.542	7	1.0885	7.67682	0.23604	3	1.20336	7.26046	1.73932	2	3.47299	4.82424	1.49778	2	2	7.69102	1.93314
205.597	7	1.54801	7.6724	0.2361	4	1.41828	7.22432	1.3043	8	1.0885	4.70283	-1.62615	7	1	7.59612	0.20121
205.652	13	1.7266	7.66224	-1.88718	5	1.8328	7.21458	0.91259	6	1.54801	4.67579	-0.62813	8	2	7.62494	-0.1274
205.706	9	0.27455	7.48036	-0.52294	7	0.3972	7.10115	0.0413	5	1.7266	4.65574	-0.16129	7	1	7.53105	0.18275
205.761	3	0.41395	7.39806	1.43111	5	0.29484	7.00046	0.82435	3	0.27455	4.5039	0.69617	16	0	7.38283	-2.96537
205.816	10	1.19464	7.39623	-0.82339	10	1.19145	6.96432	-1.22799	7	0.41395	4.39941	-1.15031	6	1	7.35914	0.45587
205.871	8	0.68248	7.29362	-0.22338	8	0.72336	6.8854	-0.43906	6	1.19464	4.36432	-0.76635	10	1	7.30255	-0.88825
205.926	15	2.45045	7.41833	-2.52722	4	2.10709	6.90872	1.09939	2	0.68248	4.26854	1.08977	11	1	7.24684	-1.1935
205.981	13	4.51573	7.67241	-1.83335	7	4.50426	7.07916	0.02923	3	2.45045	4.34302	0.66237	9	4	7.45903	-0.48461
